"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,8.99,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,8.84,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,8.74,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,8.65,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,8.59,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,8.48,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,8.25,,
"IRLT","Long-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,7.98,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-01","Jan-2013","NATUSD","National currency per US dollar","0","Units",,,30.25781,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-02","Feb-2013","NATUSD","National currency per US dollar","0","Units",,,30.16084,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-03","Mar-2013","NATUSD","National currency per US dollar","0","Units",,,30.79837,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-04","Apr-2013","NATUSD","National currency per US dollar","0","Units",,,31.32901,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-05","May-2013","NATUSD","National currency per US dollar","0","Units",,,31.24061,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-06","Jun-2013","NATUSD","National currency per US dollar","0","Units",,,32.27776,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-07","Jul-2013","NATUSD","National currency per US dollar","0","Units",,,32.73641,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-08","Aug-2013","NATUSD","National currency per US dollar","0","Units",,,33.01543,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-09","Sep-2013","NATUSD","National currency per US dollar","0","Units",,,32.62843,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-10","Oct-2013","NATUSD","National currency per US dollar","0","Units",,,32.06225,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-11","Nov-2013","NATUSD","National currency per US dollar","0","Units",,,32.6448,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2013-12","Dec-2013","NATUSD","National currency per US dollar","0","Units",,,32.894,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-01","Jan-2014","NATUSD","National currency per US dollar","0","Units",,,33.457,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-02","Feb-2014","NATUSD","National currency per US dollar","0","Units",,,35.2237,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-03","Mar-2014","NATUSD","National currency per US dollar","0","Units",,,36.211,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-04","Apr-2014","NATUSD","National currency per US dollar","0","Units",,,35.6618,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-05","May-2014","NATUSD","National currency per US dollar","0","Units",,,34.9269,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-06","Jun-2014","NATUSD","National currency per US dollar","0","Units",,,34.4065,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-07","Jul-2014","NATUSD","National currency per US dollar","0","Units",,,34.6352,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-08","Aug-2014","NATUSD","National currency per US dollar","0","Units",,,36.10997,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-09","Sep-2014","NATUSD","National currency per US dollar","0","Units",,,37.86951,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-10","Oct-2014","NATUSD","National currency per US dollar","0","Units",,,40.7589,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-11","Nov-2014","NATUSD","National currency per US dollar","0","Units",,,45.8649,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2014-12","Dec-2014","NATUSD","National currency per US dollar","0","Units",,,55.4131,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-01","Jan-2015","NATUSD","National currency per US dollar","0","Units",,,61.69876,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-02","Feb-2015","NATUSD","National currency per US dollar","0","Units",,,64.63237,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-03","Mar-2015","NATUSD","National currency per US dollar","0","Units",,,60.23428,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-04","Apr-2015","NATUSD","National currency per US dollar","0","Units",,,52.8694,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-05","May-2015","NATUSD","National currency per US dollar","0","Units",,,50.5807,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-06","Jun-2015","NATUSD","National currency per US dollar","0","Units",,,54.4998,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-07","Jul-2015","NATUSD","National currency per US dollar","0","Units",,,57.0673,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-08","Aug-2015","NATUSD","National currency per US dollar","0","Units",,,65.1515,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-09","Sep-2015","NATUSD","National currency per US dollar","0","Units",,,66.7662,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-10","Oct-2015","NATUSD","National currency per US dollar","0","Units",,,63.0652,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-11","Nov-2015","NATUSD","National currency per US dollar","0","Units",,,65.026,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2015-12","Dec-2015","NATUSD","National currency per US dollar","0","Units",,,69.6603,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-01","Jan-2016","NATUSD","National currency per US dollar","0","Units",,,76.2506,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-02","Feb-2016","NATUSD","National currency per US dollar","0","Units",,,77.2174,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-03","Mar-2016","NATUSD","National currency per US dollar","0","Units",,,70.4711,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-04","Apr-2016","NATUSD","National currency per US dollar","0","Units",,,66.6827,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-05","May-2016","NATUSD","National currency per US dollar","0","Units",,,65.663,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-06","Jun-2016","NATUSD","National currency per US dollar","0","Units",,,65.306,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-07","Jul-2016","NATUSD","National currency per US dollar","0","Units",,,64.334,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-08","Aug-2016","NATUSD","National currency per US dollar","0","Units",,,64.9231,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-09","Sep-2016","NATUSD","National currency per US dollar","0","Units",,,64.5976,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-10","Oct-2016","NATUSD","National currency per US dollar","0","Units",,,62.6798,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-11","Nov-2016","NATUSD","National currency per US dollar","0","Units",,,64.3612,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2016-12","Dec-2016","NATUSD","National currency per US dollar","0","Units",,,62.1847,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-01","Jan-2017","NATUSD","National currency per US dollar","0","Units",,,59.9558,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-02","Feb-2017","NATUSD","National currency per US dollar","0","Units",,,58.3921,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-03","Mar-2017","NATUSD","National currency per US dollar","0","Units",,,58.1037,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-04","Apr-2017","NATUSD","National currency per US dollar","0","Units",,,56.43,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-05","May-2017","NATUSD","National currency per US dollar","0","Units",,,57.17,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-06","Jun-2017","NATUSD","National currency per US dollar","0","Units",,,57.8185,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-07","Jul-2017","NATUSD","National currency per US dollar","0","Units",,,59.66838,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-08","Aug-2017","NATUSD","National currency per US dollar","0","Units",,,59.64681,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-09","Sep-2017","NATUSD","National currency per US dollar","0","Units",,,57.6939,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-10","Oct-2017","NATUSD","National currency per US dollar","0","Units",,,57.72985,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-11","Nov-2017","NATUSD","National currency per US dollar","0","Units",,,58.91817,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2017-12","Dec-2017","NATUSD","National currency per US dollar","0","Units",,,58.5864,,
"CCUS","Currency exchange rates, monthly average","RUS","Russia","M","Monthly","2018-01","Jan-2018","NATUSD","National currency per US dollar","0","Units",,,56.7843,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,7.3,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,7.546,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,7.8,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,7.3,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,7.328,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,7.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,7.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,7.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,7.7,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,7.186,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,7.2,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,7.413,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,7.235,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,7.386,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,8.9,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,8.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,9.24,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,8.68,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,8.73,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,8.73,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,9,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,9.23,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,10.77,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,16.87,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,21.91,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,17.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,15.81,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,15.25,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,13.48,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,13.46,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,13.35,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,13.89,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,12.52,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,13.84,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,13.29,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,12.8,,
"IR3TIB","Short-term interest rates, Per cent per annum","RUS","Russia","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,12.68,,
